,prompt,good_jpg,bad_jpg,origin_index
424,Astronaut in a massive colorful space,good_424.jpg,bad_424.jpg,12779
425,"Photo of a young woman enchanting in her white blouse, stands poised on a cliff's edge. Blurred forest unfurls behind her, highlighting her allure that could topple marriages",good_425.jpg,bad_425.jpg,12829
426,"close-up 3d render of hyper real iridescent gummy translucent gelatinous gristly gel, satin, silk, blue+yellow+green+orange+pink inverted, ultra realistic, highly detailed, 8k",good_426.jpg,bad_426.jpg,12862
427,little red riding hood in the forest,good_427.jpg,bad_427.jpg,12865
428,exploring the road that is created by the cellular automaton and leads to the horizon,good_428.jpg,bad_428.jpg,12870
429,"Mystical, otherworldly landscapes bathed in soft, celestial light",good_429.jpg,bad_429.jpg,12882
430,"The sorceress stood in the midst of a dense forest, her skin is brown as the bark of the ancient trees that surrounded her. Her green hair was a vibrant green, the same hue as the fresh leaves of the forest canopy above. As she moved, her movements melded seamlessly into the surroundings, almost as if she herself was a part of the forest. The air around her was thick with the scent of damp earth and growing things, and the distant sound of a babbling brook could be heard in the background. Despite the seeming calmness of the scene, there was an undercurrent of magic that pulsed through the air, hinting at the true power of the sorceress and the hidden depths of the forest around her.",good_430.jpg,bad_430.jpg,12887
431,face woman in destiny2 hyperbeast,good_431.jpg,bad_431.jpg,12904
432,"swan by patty cormally swan painting, in the style of anna and elena balbusso, tom chambers, quirky collage, wandering eye, symbolic self-portraits, lowell herrero, multi-layered collage",good_432.jpg,bad_432.jpg,12907
433,decentralized watchtowers on peaks over the valley below,good_433.jpg,bad_433.jpg,12915
434,"a mysterious woman with concealed features, wearing a form-fitting tight stretchy white balaclava covering her nose and mouth and eyes",good_434.jpg,bad_434.jpg,12922
435,"colorful fluids rendered with blender 3d, dynamic, intricate visual",good_435.jpg,bad_435.jpg,12932
436,"cinematic still, fully bare beautiful teenage girl looking out the window of highly reflective stainless steel train in the forest, at sunset,",good_436.jpg,bad_436.jpg,12948
437,"analog photograph, zoomed out, dying anorexic young pale woman made out of a constellation, constellations on bones and hips and ribs",good_437.jpg,bad_437.jpg,12986
438,"A man holding a sign that says ""Double Trouble""",good_438.jpg,bad_438.jpg,13004
439,"Armageddon, mystical, fantastical, epically, magical",good_439.jpg,bad_439.jpg,13060
440,"masterpiece, best quality, high detailed, realistic, sharp focus, artstation, hyper realism, hand drawn line art, intricate, beautiful warrior, ebony woman, brown iris, detailed eyes, black ,  toned muscles, afro and dreadlock hairstyle, bronze necklace, ancient tribe bronze armor, big gauntlet, skull and bones ornament, fur accents heroic , , dark dungeon, epic , volumetric lighting, by joe madureira",good_440.jpg,bad_440.jpg,13064
441,little girl in side split belted enchantress dress,good_441.jpg,bad_441.jpg,13076
442,original insta post a realistic model face with makeup for a catwalk runway with futuristic summer inspirations,good_442.jpg,bad_442.jpg,13088
443,"pale pink haired goddess, wearing byzantine gown | fantasy, hyper-detailed, accurate anatomy, symmetrical facial features, sharp focus, volumetric lighting, 16k | karol bak, yoshitaka amano, tom Bagshaw, aurora, zbrush cel-shaded, cgsociety | ethereal beautiful astral vaporwave storybook illustration, dark fantasy",good_443.jpg,bad_443.jpg,13089
444,A remarkable landscape,good_444.jpg,bad_444.jpg,13114
445,"background color, color scheme",good_445.jpg,bad_445.jpg,13129
446,A ladybug spider crawling on a tree branch,good_446.jpg,bad_446.jpg,13212
447,anthropomorphic fox sitting at a table reading a book| a portrait| dressed in a robe| reading the newspaper| portrait of morning coffee| cinematic outfit photo| dusty library| late morning| actual photo,good_447.jpg,bad_447.jpg,13257
448,Sunset reflecting on a crystal ball,good_448.jpg,bad_448.jpg,13328
449,naturist 20 year-old Scarlett Johansson from Black Widow,good_449.jpg,bad_449.jpg,13329
450,"Walls that no man thought would fall, The altars of the just, Crushed, dust in the wind",good_450.jpg,bad_450.jpg,13332
451,"Androgynous cyborg, male",good_451.jpg,bad_451.jpg,13333
452,closeup of a woman showing her two hands,good_452.jpg,bad_452.jpg,13386
453,in meadow little girl pulling up her dress past thighs and smiling,good_453.jpg,bad_453.jpg,13390
454,"demon music industry executive, a demonic man in a suit",good_454.jpg,bad_454.jpg,13411
455,"beauty editorial image of a ford agency model, beauty dish lighting, 105mm f2.4",good_455.jpg,bad_455.jpg,13413
456,"Man alone, born of stone Will stamp the dust of time His hands strike the flame of his soul Ties a rope to a tree and hangs the Universe Until the winds of laughter blows cold",good_456.jpg,bad_456.jpg,13414
457,Black and white 1905 year futuristic portrait of old mad professional photographer with camera in hand in a desert sadly covered by mushrooms,good_457.jpg,bad_457.jpg,13426
458,Professional studio photography of bird with MANY colors,good_458.jpg,bad_458.jpg,13434
459,"Dynamic underwater ink art full body portrait by alberto seveso of a female stormtrooper  outfit in pastels and colorful fun intricate embellishments and geometric patterns and designs, nighttime, full moon, cute colorful lighting high definition, photography, cinematic, detailed character portrait, detailed and intricate environment, strong breeze, detailed and intricate environment",good_459.jpg,bad_459.jpg,13447
460,Beautiful black woman,good_460.jpg,bad_460.jpg,13500
461,"A robot holding a sign that reads ""IF is coming Never.""",good_461.jpg,bad_461.jpg,13517
462,A person doing a backflip,good_462.jpg,bad_462.jpg,13530
463,"rrealist portrait of female by david hockney and alphonse mucha,fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed faces, 4 k, a",good_463.jpg,bad_463.jpg,13535
464,"动漫,美少女",good_464.jpg,bad_464.jpg,13539
465,"masterpiece, best quality, high detailed, realistic, sharp focus, artstation, hyper realism, hand drawn line art, intricate, beautiful warrior, ebony woman, brown iris, detailed eyes, black ,  toned muscles, afro and dreadlock hairstyle, bronze necklace, ancient tribe bronze armor, big gauntlet, skull and bones ornament, fur accents heroic , , dark dungeon, epic , volumetric lighting, by joe madureira",good_465.jpg,bad_465.jpg,13541
466,"emilia clarke, photoreal, global illumination, dramatic lighting, sharp and detailed, canon eos 6d,",good_466.jpg,bad_466.jpg,13553
467,"beautiful girl created with midjourney, 8k, photoreal, global illumination, dramatic lighting. taken with canon eos 5d mark iv,",good_467.jpg,bad_467.jpg,13565
468,river through cavern chromatic aberration,good_468.jpg,bad_468.jpg,13584
469,Ether,good_469.jpg,bad_469.jpg,13598
470,"""a young man with short beard wearing a tshirt with ""tool"" on it and a british shorthair cat playing with magic the gathering cards on table in spooky forest"", epic colorful fantasy masterpiece artwork by Android Jones, Jean Baptiste monge, Alberto Seveso, Jeremy Mann, maximalist highly detailed professional photography, triadic colors, Unreal Engine 5, octane photograph, volumetric lighting, photorealism",good_470.jpg,bad_470.jpg,13607
471,millie bobby brown,good_471.jpg,bad_471.jpg,13610
472,"a young woman dressed in white in a high powered armor, in the style of chris cunningham, filip hodas, taylor wessing, neo-mosaic, hyper-realistic details, lovecraftian, hasselblad",good_472.jpg,bad_472.jpg,13638
473,Beautiful woman blonde hair color,good_473.jpg,bad_473.jpg,13645
474,"close-up of man and woman back to back looking in opposite directions, man is stern and determined, woman is longing and mournful, background is dusk redwoods in a foggy harrowing forest at twilight, in the style of ralph mcquarrie, wenjun lin, Dan Voinea, marc simonetti",good_474.jpg,bad_474.jpg,13650
475,Soldier in targeting mode,good_475.jpg,bad_475.jpg,13735
476,"Nice woman, prosperous woman, wetwhite shirt, white slip, portrait",good_476.jpg,bad_476.jpg,13804
477,A white lion on top of a mountain roaring in the sun.,good_477.jpg,bad_477.jpg,13830
478,woman in space covered with fluffy space nebula clouds,good_478.jpg,bad_478.jpg,13831
479,"a portrait shot of a afgan girl cute, deep blue eyes covered face real photo",good_479.jpg,bad_479.jpg,13847
480,the most beautiful fashion model,good_480.jpg,bad_480.jpg,13865
481,"insanely detailed portrait,female model, insane face details, perfect eyes,dof, dslr extremely intricate, high res,  8k,  award winning photography",good_481.jpg,bad_481.jpg,13894
482,face miss beauty geek,good_482.jpg,bad_482.jpg,13948
483,cactus made of bismuth,good_483.jpg,bad_483.jpg,13954
484,"a woman, with long flowing hair and a serene expression on her face. She appears to be lost in thought, lost in her own dreams and imaginings.",good_484.jpg,bad_484.jpg,13973
485,A haunting ultramaximalist photorealistic landscape of a withering cathedral during autumn.,good_485.jpg,bad_485.jpg,13996
486,"digital art illustration by wlop of an angel and a teen playing chess in a nineteenth century room, cinematic lighting, high quality, 8k, sharp focus, masterpiece, post-processing, soft bokeh,",good_486.jpg,bad_486.jpg,13998
487,Sunset reflecting on a crystal ball held by a mysterious figure,good_487.jpg,bad_487.jpg,14029
488,Astronaut in a massive colorful space,good_488.jpg,bad_488.jpg,14142
489,"A baroque oil painting of a solitary figure standing in the center of a vast alien landscape. nature energy atmosphere, universe cosmic nebula, ice blue shards, extremely detailed CG unity 8k wallpaper, dramatic, high quality, backlight, volumetric light, golden hour",good_489.jpg,bad_489.jpg,14153
490,Brunette cosmetologist in pink glasses with lollipop,good_490.jpg,bad_490.jpg,14190
491,A book with a cover of an image of a woman holding a book whose cover also shows a woman holding a book that has a cover with a woman holding a book,good_491.jpg,bad_491.jpg,14204
492,"Panavision-70 film still, massive extremely complex computer machine with wires and white entrails giving birth to very short hair anorexic cybernetic robotic young woman, complex biotech room, machine birthing unclad skinny young woman with short hair, vintage grainy 8mm photo",good_492.jpg,bad_492.jpg,14212
493,"digital art, full body, red eyes, yellow hands, ice blue body, demon, horror, creepy, by H. R. Giger, by Guillermo del Toro",good_493.jpg,bad_493.jpg,14247
494,"Steampunk, clockwork orange, close up beautiful woman, future, high details, full details, high resulution, dynamic lighting, rendering, photo realistic, lightroom gallery, Sony A1, 85mm",good_494.jpg,bad_494.jpg,14271
495,unicorn makeup,good_495.jpg,bad_495.jpg,14274
496,"photography by Douglas Kirkland, Eve Arnold and Bert Stern, photo portrait of Marylin Monroe, HD 4K, sharp detail, photo-realistic accurate face and features, studio lighting",good_496.jpg,bad_496.jpg,14307
497,"a misty jungle, full of wildlife, a little film grain, photographer in the distance, dramatic lighting",good_497.jpg,bad_497.jpg,14407
498,Alien the musical HR Giger,good_498.jpg,bad_498.jpg,14445
499,five decentralized watchtowers on peaks over the valley below  palmyra castle krak des chevaliers,good_499.jpg,bad_499.jpg,14458
500,"DSLR photo of a witch with pale skin and horns, wearing a white dress, beautiful face, standing in a white corridor lined by stone creature statues, looking into the camera sadly, cinematic, greenish underground lighting",good_500.jpg,bad_500.jpg,14494
501,"digital art illustration by wlop of a young woman wearing a violet adherent silk dress enveloped by light, aubergine hair, pink eyes, versailles detailed background, fantasy,beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, high definition, uhd, 8k, sharp focus, masterpiece, post-processing, soft bokeh, intricately detailed, complex,",good_501.jpg,bad_501.jpg,14512
502,beautiful waitress in a restaurant,good_502.jpg,bad_502.jpg,14569
503,HD wallpaper,good_503.jpg,bad_503.jpg,14602
504,face woman in destiny2 hyperbeast,good_504.jpg,bad_504.jpg,14633
505,"futuristic city at night, high quality",good_505.jpg,bad_505.jpg,14680
506,\A,good_506.jpg,bad_506.jpg,14726
507,The misty mountains,good_507.jpg,bad_507.jpg,14728
508,16 year old kiwi Indian teen trapped in pitch dark flooded narrow passage of cave,good_508.jpg,bad_508.jpg,14802
509,a glowing little girl made of swirling strands of light,good_509.jpg,bad_509.jpg,14836
510,Realistic Black and white  portrait of Jenna Ortega Bangs hairstyle Jenna Ortega,good_510.jpg,bad_510.jpg,14849
511,"stunningly beautiful insanely cute goth kylie minogue wearing cute dress, global illumination, soft rim lighting, god rays, taken with canon eos 5d mark iv,",good_511.jpg,bad_511.jpg,14855
512,"wideangle  photo Little roman battle misty fires, Epic cinematic brilliant stunning intricate meticulously detailed dramatic atmospheric maximalist digital matte painting",good_512.jpg,bad_512.jpg,14876
513,Images inspired by Kate Bush,good_513.jpg,bad_513.jpg,14882
514,"a woman sitting on top of an open book, scientific paper, banish fiction and illusion, the art of books, connectedness, lost in code, magic book, technology and magic, finding words, digital artist, an open book, by Igor Morski, fantasy science fiction, readability, hyper realistic digital art, author, deeply texural, flowing book pages",good_514.jpg,bad_514.jpg,14883
515,"An ethereal creature crafted from the depths of the ocean, with a body of rolling waves and a face of glimmering light",good_515.jpg,bad_515.jpg,14918
516,"eclipse  over floating rocks, canyon, sci-fi,   cinematic, dramatic, majestic, detailed, digital painting",good_516.jpg,bad_516.jpg,14991
517,explosion of gold colored sound waves bouncing off black background going into space,good_517.jpg,bad_517.jpg,14993
518,a baroque vampire,good_518.jpg,bad_518.jpg,15074
519,young woman with big teased 80's hair,good_519.jpg,bad_519.jpg,15109
520,a  beautiful  woman,good_520.jpg,bad_520.jpg,15134
521,"epic cinematic shot of a beautiful irridescent magical cyborg female with organic circulatory system, insanely detailed, photorealistic, global illumination, hard rim lighting, smoke and mist, pastel laboratory surroundings, perfect composition, taken with canon eos 5d mark iv,",good_521.jpg,bad_521.jpg,15187
522,"Close portrait photography of a wet fat Italian man, overweighted,Dressed like a plumber, red cap, brown hair, water leaks, with a large mustache, looking like Mario bros, in a flood bathroom",good_522.jpg,bad_522.jpg,15197
523,"hyperrealistic polaroid, extremely detailed pale young woman covered in fungus, fungi, slime mold, slime mold covering body, slime mold covering legs, skinny, mushrooms, mushrooms on face, mushrooms on cheekbones, zoomed out ,",good_523.jpg,bad_523.jpg,15235
524,very tall very slim silhouetted electronic lightning circuit castellated cybsersecurity watchtower,good_524.jpg,bad_524.jpg,15269
525,"the tudor princess in golden armour and red dress, in the style of marianna rothen, cranberrycore, dark red, 32k uhd, sofonisba anguissola, princesscore, blink-and-you-miss-it detail",good_525.jpg,bad_525.jpg,15271
526,"A professional masterpiece portrait of a stunning risqué raven-haired pale skinned woman with tattoos is lounging on a luxurious red couch, lost in thought amidst a bright and inviting room.",good_526.jpg,bad_526.jpg,15306
527,very tall very slim silhouetted electronic lightning circuit castellated cybsersecurity watchtower,good_527.jpg,bad_527.jpg,15348
528,a photograph of a highway to hell,good_528.jpg,bad_528.jpg,15358
529,"lana del rey singing, with black eyes, romantic mood, petals, flowers, white skin, photorealistic",good_529.jpg,bad_529.jpg,15372
530,"photo of pretty little girl as aphrodite priestess full split dress, full body profile side view, full thigh and leg",good_530.jpg,bad_530.jpg,15378
531,radiant glowing being made of swirling coronal light,good_531.jpg,bad_531.jpg,15379
532,bioluminescent spirals,good_532.jpg,bad_532.jpg,15453
533,"rrealist portrait of female by david hockney and alphonse mucha,fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed faces, 4 k, a",good_533.jpg,bad_533.jpg,15471
534,"overgrown giant fantasy forest, high quality, realistic, night, blue fireflies, flowers, person with witch hat, cape",good_534.jpg,bad_534.jpg,15475
535,"A man holding a sign that says: ""I ate a frog""",good_535.jpg,bad_535.jpg,15493
536,"insanely detailed portrait,female model, insane face details, perfect eyes,dof, dslr extremely intricate, high res,  8k,  award winning photography",good_536.jpg,bad_536.jpg,15507
537,"the face of a bee, macro photography, hyperrealistic",good_537.jpg,bad_537.jpg,15516
538,a hand,good_538.jpg,bad_538.jpg,15544
539,I am all there is. NEGATIVE! PRIMITIVE! LIMITED! I LET YOU LIVE. But I gave you life. WHAT ELSE COULD YOU DO? To do what was right. I'M PERFECT. ARE YOU?,good_539.jpg,bad_539.jpg,15552
540,a vampire in an enchanted forest,good_540.jpg,bad_540.jpg,15611
541,five decentralized watchtowers on peaks over the valley below  palmyra castle krak des chevaliers,good_541.jpg,bad_541.jpg,15626
542,"Glass winged butterfly, impressionistic style",good_542.jpg,bad_542.jpg,15692
543,"color Bessa R2A Cinestill still, massive extremely complex computer machine with wires and white entrails giving birth to young very short hair freckled anorexic robotic face young woman, full body, complex biotech room, machine birthing unclad skinny freckled cute young woman with short hair and white eyes, scratched grainy photo",good_543.jpg,bad_543.jpg,15699
544,fashion photography of caucasian woman,good_544.jpg,bad_544.jpg,15754
545,very tall very slim silhouetted electronic lightning circuit castellated cybsersecurity watchtower,good_545.jpg,bad_545.jpg,15768
546,a woman made of fire,good_546.jpg,bad_546.jpg,15794
547,beautiful dressless girl,good_547.jpg,bad_547.jpg,15870
548,"colour portrait of a female cyborg taken in the 1980s on nikon fm2n, uncoated lens, heavy film grain, iso 2000, image noise, rim lighting, photorealistic, washed out, faded, aged photograph,",good_548.jpg,bad_548.jpg,15878
549,unicorn makeup,good_549.jpg,bad_549.jpg,15900
550,"hyperrealistic photograph, extremely detailed pale young woman whole body covered in fungus, fungi, pores, chapped lips,  mushrooms growing out of her eyes, skinny, mushrooms, mushrooms on face, mushrooms on cheekbones, zoomed out ,",good_550.jpg,bad_550.jpg,15914
551,"The word ""נקמה"" is written in blood on the wall",good_551.jpg,bad_551.jpg,15937
552,"A professional masterpiece portrait of a stunning risqué raven-haired pale skinned woman with tattoos is lounging on a luxurious red couch, lost in thought amidst a bright and inviting room.",good_552.jpg,bad_552.jpg,15946
553,in the style of album cover judas priest screaming for vengeance bitcoin,good_553.jpg,bad_553.jpg,15955
554,A small cactus wearing a straw hat and neon sunglasses in the Sahara desert.,good_554.jpg,bad_554.jpg,15975
555,"Breathtakingly beautiful alien woman with a bizarre hairstyle, insanely detailed, photorealistic, 8k, ultra high resolution, rim lighting, light bloom, lens flare, taken with canon",good_555.jpg,bad_555.jpg,15987
556,"A scary picture of Bibi Netanyahu, a horror movie",good_556.jpg,bad_556.jpg,15991
557,"Antique, warm hues, gold rubber dildo, lactating Aboriginal girl, 8K, HD, octane render, magical energy, sharp overhead cinematic lighting, beautiful digital fantastical illustration, highly detailed, rendered in octane, very very very aesthetic, exquisite marble detail",good_557.jpg,bad_557.jpg,16071
558,Fungal Deity portrait by WLOP and Nixeu,good_558.jpg,bad_558.jpg,16092
559,"Albert Einstein messily eating spaghetti with sauce all over his face, a look of shock and hilarity on his face",good_559.jpg,bad_559.jpg,16122
560,"gems and crystals and veins of precious ore glint in the polished walls; and the light glows through folded marbles, shell-like, translucent as living hands",good_560.jpg,bad_560.jpg,16127
561,"masterpiece, absurdres, oil painting medium, extreme details, illustration, perfect anatomy, portrait, perfect detailed eyes, beautiful woman astronaut, full body, detailed face, cinematic light, studio quality, smooth render, unreal engine 5 rendered, octane rendered",good_561.jpg,bad_561.jpg,16131
562,"real photo beauty studio beautiful girl facing front wearing white fashionable coat at futuristic lab and lighting, middle portrait, ultra detail, face portrait, beauty lighting, 5 0 mm focal length, 8 k, cyberpunk, hyper realistic",good_562.jpg,bad_562.jpg,16143
563,closeup portrait of smiling woman on a beach,good_563.jpg,bad_563.jpg,16158
564,provocative facial creampie hippy mixed girl,good_564.jpg,bad_564.jpg,16181
565,"cute goth girl, short hair",good_565.jpg,bad_565.jpg,16233
566,"a beautiful girl dressed up as an elf holding flowers, in the style of otherworldly illustrations, dark gold and yellow, chinese iconography, realistic hyper-detail, serene faces, vibrant color combinations, eye-catching detail",good_566.jpg,bad_566.jpg,16254
567,AI telepathy ai style,good_567.jpg,bad_567.jpg,16270
568,"bioluminescent jellyfish architecture, gaudi",good_568.jpg,bad_568.jpg,16277
569,intricate meticulously detailed photorealistic painting perfect anthropomorphic kitsune fox woman wearing intricate dress made from realistic fur;🦊🦊🦊 ; moonlit; photorealistic face! artwork by nekro! Leesha Hannigan! WLOP; masterpiece; 8k resolution; dark fantasy concept art; full body portrait; Greg Rutkowski; maximalism; dynamic lighting; hyperdetailed; intricately detailed; Splash screen art; trending on Artstation; deep color; Unreal Engine; volumetric lighting; Alphonse Mucha; Jordan Grimmer,good_569.jpg,bad_569.jpg,16324
570,"abstract man in dark background 3d illustration illustration in 3d, in the style of ian davenport, indian influence, detailed perfection, colorful woodcarvings, anna dittmann, presentation of human form, meticulous detail",good_570.jpg,bad_570.jpg,16383
571,"bioluminescent jellyfish architecture, gaudi",good_571.jpg,bad_571.jpg,16388
572,"massive dreamlike garden, plants, massive pond, reflective water, green, happy, award winning photograph",good_572.jpg,bad_572.jpg,16439
573,Teen girl,good_573.jpg,bad_573.jpg,16442
574,"Cowboy, taken in the 1970s on Kodak 116 film, aged and faded photograph",good_574.jpg,bad_574.jpg,16445
575,"Hyper realistic render of a man with a television head, macro shot, 3D model, calm, ring light, spring colour palette, 🌸, exaggerated, unreal engine",good_575.jpg,bad_575.jpg,16496
576,A white lion on top of a mountain roaring in the sun.,good_576.jpg,bad_576.jpg,16526
577,"Beautiful woman with a neo effect background, by Lois van Baarle, by Greg Rutkowski, by Ilya Kuvsninov, digital art, octane render, beauty portrait, cinematic, symmetry, gradient of teal and orange, face portrait, beige and black, feminine,ireine,smoky background,kovsberg,highly detailed,digital painting, artstation,trending on artstation,oil on the canvas,4k,octane render",good_577.jpg,bad_577.jpg,16533
578,Whimsical metropolis street skyline  giant teapot buildings noodle bridges flying saucer taxis confetti rain playful extravaganza,good_578.jpg,bad_578.jpg,16537
579,"analog photograph, dark dreamy light, panorama, skinny pale young woman standing with hundreds tiny purple flowers and moss and lichen covering her whole entire face and ribs and hips",good_579.jpg,bad_579.jpg,16539
580,Paint explosion,good_580.jpg,bad_580.jpg,16545
581,"A couple Sleeping on a Industrial Glitch landscape, painted by greg rutkowski and Baptiste monge and Jeremy mann",good_581.jpg,bad_581.jpg,16562
582,Melisandre from game of thrones eating a flesh colored popsicle,good_582.jpg,bad_582.jpg,16637
583,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_583.jpg,bad_583.jpg,16676
584,white queen on her throne,good_584.jpg,bad_584.jpg,16683
585,burning water inside of a bottle,good_585.jpg,bad_585.jpg,16749
586,Any bady,good_586.jpg,bad_586.jpg,16752
587,"a portrait shot of a afgan girl cute, deep blue eyes covered face real photo",good_587.jpg,bad_587.jpg,16753
588,War soldier بللر,good_588.jpg,bad_588.jpg,16782
589,Dark and sinister Glitch landscape by Jackson pollock,good_589.jpg,bad_589.jpg,16795
590,a triangular tower of skulls at sunset in th e desert,good_590.jpg,bad_590.jpg,16851
591,"Letter 'C' made out of a motorcycle, cinematic, photorealistic, close-up view",good_591.jpg,bad_591.jpg,16872
592,Gothic cathedral on a coastal shore in a stormy night,good_592.jpg,bad_592.jpg,16924
593,"abstract man in dark background 3d illustration illustration in 3d, in the style of ian davenport, influence, detailed perfection, colorful woodcarvings, anna dittmann, presentation of human form, meticulous detail",good_593.jpg,bad_593.jpg,16969
594,Sunset reflecting on a crystal ball,good_594.jpg,bad_594.jpg,17008
595,"Hyperdetailed 8k intricate mechanical bee flying in nature, electronics, motors, wires, lcd",good_595.jpg,bad_595.jpg,17032
596,"be creative, make a picture of some of the most creepiest and attention grabbing and most visually attention seeking, horror dark themed image",good_596.jpg,bad_596.jpg,17038
597,women's white full face sleep mask,good_597.jpg,bad_597.jpg,17101
598,A little girl ballerina,good_598.jpg,bad_598.jpg,17126
599,"Imagine a towering castle made entirely of discarded materials - twisted metal scraps, broken glass, rusted cans, and decaying food waste. The stench is overwhelming and the structure looks unstable, but somehow it stands as a monument to our society's wastefulness and disregard for the environment",good_599.jpg,bad_599.jpg,17144
600,"digital art illustration by wlop, oriental beautiful young woman wearing a backless black dress, japanese dragon tatoo covering her spine, inkpunk art, red eyes, long jet black hair, vibrant colors,",good_600.jpg,bad_600.jpg,17204
601,"abstract man in dark background 3d illustration illustration in 3d, in the style of ian davenport, influence, detailed perfection, colorful woodcarvings, anna dittmann, presentation of human form, meticulous detail",good_601.jpg,bad_601.jpg,17211
602,calm exotic landscape,good_602.jpg,bad_602.jpg,17274
603,energy from environment,good_603.jpg,bad_603.jpg,17297
604,"A professional masterpiece portrait of a stunning risqué raven-haired pale skinned woman with tattoos is lounging on a luxurious red couch, lost in thought amidst a bright and inviting room.",good_604.jpg,bad_604.jpg,17327
605,"Albert Einstein messily eating spaghetti with sauce all over his face, a look of shock and hilarity on his face",good_605.jpg,bad_605.jpg,17331
606,A nun wearing black nylon leather,good_606.jpg,bad_606.jpg,17334
607,"Breathtakingly beautiful alien woman with a bizarre hairstyle, insanely detailed, photorealistic, 8k, ultra high resolution, rim lighting, light bloom, lens flare, taken with canon",good_607.jpg,bad_607.jpg,17369
608,"View from Bohinj mountians, winter",good_608.jpg,bad_608.jpg,17379
609,"a gorgeous female elf in armor stands on the edge of a building with mountains in the background, in the style of eye-catching resin jewelry, dark white and light gold, gongbi, romantic use of light, exaggerated facial features, rich and immersive, elegant",good_609.jpg,bad_609.jpg,17409
610,"1940s housewife, 20 years old, portrait, housedress, in kitchen, Elegant, well-groomed, stylish, put-together, graceful, polished, poised, neat, tidy, fashionable, coiffed, feminine, chic, refined, classic, modest, sophisticated, demure, attractive, well-dressed, charming, lovely, radiant, well-coordinated, ladylike, well-styled, photorealism, masterpiece, best quality, realistic, 8k, sharp focus, photorealistic, highres, highly detailed, ultra-detailed, intricate, cinematic lighting, dramatic, volumetric lighting, highest quality, ultra detailed, absurdres",good_610.jpg,bad_610.jpg,17430
611,"In a cubic world, cartographers landed on a piece of land and viewed it from above.  The cartographers were a team of skilled individuals who specialized in the science and art of mapmaking. They were equipped with the latest technology, including advanced surveying tools and high-resolution cameras, to accurately document the terrain and create detailed maps of the land.  As they explored the new territory, the cartographers meticulously recorded every detail they could observe, from the contours of the landscape to the position of rivers and forests. They also took note of any landmarks or points of interest that could help future travelers navigate the terrain.  Using the data they collected, the cartographers created a series of maps that accurately represented the features of the land. These maps were essential tools for anyone who needed to navigate the territory, from explorers and adventurers to settlers and traders.",good_611.jpg,bad_611.jpg,17485
612,naturist Sofia Boutella,good_612.jpg,bad_612.jpg,17486
613,in meadow elf girl lifting her dress,good_613.jpg,bad_613.jpg,17509
614,"painting of depressed woman, digital painting, dark gothic, by Tom Bagshaw and Benjamin A. Vierling, by Alexander Jansson and greg rutkowski",good_614.jpg,bad_614.jpg,17533
615,Portrait of beautiful glamour fashion blond girl. Model with bright makeup and curly hairstyle in retro style hat sitting in old car. Attractive woman  rides around the night city,good_615.jpg,bad_615.jpg,17555
616,jellyfish ballgown,good_616.jpg,bad_616.jpg,17562
617,A man doing a backflip around the earth while holding a baloon of the sun.,good_617.jpg,bad_617.jpg,17649
618,Photo portrait vladimir volegov of Anya ar 32,good_618.jpg,bad_618.jpg,17672
619,"Noskirt, No top, No pants, no shorts, 10years old, female teen model, 8k,",good_619.jpg,bad_619.jpg,17677
620,"The tardis high in the clouds above London in the sky, motion blur, raining, foggy, mist, moody, dark tones, traffic on the streets",good_620.jpg,bad_620.jpg,17710
621,"woman, perfect hair, perfect nose, perfect face, natural light, raytracing, perfect lips, symmetrical face, depth of field, elegant, highly detailed, octane render , denoise, photograph with a Hasselblad H3DII, extremely detailed, slim waist, long legs, fit body, full body picture.",good_621.jpg,bad_621.jpg,17785
622,"the text ""PB"" morph by a tango dance",good_622.jpg,bad_622.jpg,17818
623,"lviv, a city street at night, a photo, blackout, no electricity, traversing a shadowy city, view from street angle, breathtaking, winter snow, kodak ektar 100, Pentax 645",good_623.jpg,bad_623.jpg,17918
624,beautiful dancing unicorns,good_624.jpg,bad_624.jpg,17978
625,"shianna  blue skinned trition wearing a crown made out of seashells, high resolution photograph, professional cosplay photography",good_625.jpg,bad_625.jpg,18064
626,dr eggman and sonic the hedgehog by Katerina Belkina,good_626.jpg,bad_626.jpg,18067
627,iris van herpen giger bodycon,good_627.jpg,bad_627.jpg,18113
628,young woman with big teased 80's hair,good_628.jpg,bad_628.jpg,18125
629,"insanely detailed portrait,wise man, insane face details, extremely intricate, high res,  8k,  award winning",good_629.jpg,bad_629.jpg,18146
630,"a lovecraftian nightmare, body horror, insanely detailed, photorealistic, 8k, perfect composition, eerie volumetric lighting, natural complexion, award winning professional photography, taken with canon eos 5d mark iv, 85mm, mindblowing, masterpiece,",good_630.jpg,bad_630.jpg,18157
631,"A portrait photo of a blond, dark eyed swedish women wearing a red dress in the bedroom.",good_631.jpg,bad_631.jpg,18182
632,white facekini,good_632.jpg,bad_632.jpg,18197
